Id,SepalLengthCm,SepalWidthCm,PetalLengthCm,PetalWidthCm,BranchLength,AvgDust,SepalLengthMajorAxis,SepalLengthMinorAxis,SepalLengthElongation,SepalLengthCompactness,SepalLengthSpread,SepalLengthCurvature,SepalWidthMajorAxis,SepalWidthMinorAxis,SepalWidthElongation,SepalWidthCompactness,SepalWidthSpread,SepalWidthCurvature,PetalLengthMajorAxis,PetalLengthMinorAxis,PetalLengthElongation,PetalLengthCompactness,PetalLengthSpread,PetalLengthCurvature,PetalWidthMajorAxis,PetalWidthMinorAxis,PetalWidthElongation,PetalWidthCompactness,PetalWidthSpread,PetalWidthCurvature,IrisPigmentDensity,IrisPigmentUniformity,IrisPigmentContrast,IrisPigmentGranularity,IrisVenationDensity,IrisVenationDepth,IrisVenationSharpness,IrisVenationAsymmetry,FloralSymmetryScore,FloralCompactnessScore,FloralSpreadScore,FloralSlendernessScore,BloomMaturityIndex,BloomFreshnessIndex,BloomHydrationIndex,BloomRigidityIndex,SepalTextureIndex,SepalGlossIndex,SepalThicknessIndex,SepalEdgeSmoothness,PetalTextureIndex,PetalGlossIndex,PetalThicknessIndex,PetalEdgeSmoothness,AntherVisibilityIndex,StigmaProminenceIndex,PollenResidueIndex,NectarExposureIndex,StemStabilityIndex,StemFlexibilityIndex,LeafShadowIndex,LeafHueVariation,CanopyLightCapture,CanopyMoistureSignal,SoilMoistureSignal,AmbientHumiditySignal,ThermalResponseIndex,UVExposureIndex,WindStressIndex,GrowthVigorIndex,Species
11,5.0,2.0,3.5,1.0,14.9,2.1,5.048238516524773,4.96332397059807,5.009561634103054,5.099589727024487,4.959519136435899,5.018089827609317,2.10179633877506,1.916849762478096,1.928133258519253,1.914936446409515,2.105906569981456,1.961411789011595,3.489960883006129,3.683782254766934,3.309911156007709,3.5662738003787617,3.50187384412524,3.4399198114605585,0.9875401209383547,1.0268304961966936,1.0132082404754357,1.0141027530148756,1.0410892721229494,0.987826297845161,-0.1261024016963275,-0.2942605331259036,-0.6834568020366502,0.3814683717189214,0.4908260797790061,0.8991856340326766,-0.0688238912411093,0.3358746945524991,2.1925372803514054,-0.8409138258287174,1.522483095704161,1.1126957665792152,-1.871846162424136,2.1115770785145216,-1.4458472976551937,1.315559257573365,-0.4881220126999528,0.0032252631425658,0.3617454183580785,1.5539857592745356,-1.4440458648332042,0.8888465673627515,1.013904320826332,0.9298648124305432,0.4279629586312565,-1.5607899851838651,-0.7355146575609172,1.3229369703660914,-0.1126862680996472,1.2592182401486722,-1.310835955914455,0.9845662877351368,0.0808175049061279,-0.9862747907187882,0.4628386370071961,-1.1627875473176756,1.9399177122248843,0.3766619042120274,-0.3780012204669192,-0.9381354514457008,Iris-versicolor
12,5.9,,,1.5,16.0,97.0,5.946871810378286,5.949828765318216,6.117556041313193,5.7677360902976025,5.805862361346087,5.90912108911454,2.83127124781612,2.8411318987323253,2.835939574033791,2.8431686241868595,2.8393511261528768,2.8340628464577584,4.138783246833131,4.280510146654415,4.23979808062693,4.263489377465266,4.200450791490164,3.9468674043339154,1.5524008556612618,1.48274882791025,1.5313568911218702,1.4135868658803443,1.4719117680051903,1.3603675942337763,1.201871180200547,-0.740625893457412,0.2747673056413343,1.2583148593060702,0.7725424950352788,1.3955319161363455,1.5764775096859447,-0.5302898441721875,0.8178758874042331,1.626158309625236,-0.5538187866108001,0.7652618477249366,-0.6173761382480564,-2.8949888153798096,-1.820658105861387,-0.2490086234476544,-0.3581673428677402,0.5866245429844082,-1.142188421361226,0.9197268764734984,1.0374820099347253,-1.0549703341021608,1.3722392759918849,0.7016742404755709,-0.3404969147684741,0.8918469575553335,0.1939762664825154,0.1560911624193035,1.4520435725820178,0.4090636941933394,1.402908708017394,-1.2573306465626792,0.0166082777382756,1.0585905447786064,0.3018216454873797,0.1312670852650578,-0.1563251128606002,0.9010457022852252,-0.3827695007949047,-0.4259609286875454,Iris-versicolor
13,9.4,2.2,5.085611510791367,,19.5,83.2,9.533406556434905,8.928025576733381,9.367112311231944,9.809147695034977,9.191121645660038,9.394008301512224,2.1534218671764416,2.19563629821085,2.227742032447292,2.209204035761916,2.163252407680885,2.0482322468334297,5.023524507051234,5.034102104875855,5.028692632832937,5.025172446308207,5.022804169495634,5.0356848747775125,1.673776658517833,1.6777021433614974,1.677108032438813,1.6783599814509076,1.670943374068559,1.6697240777407587,-1.4408773208307122,-0.0504580668715803,-0.2519297916379368,0.0371789149068522,-0.2595946680159969,-0.404893360261266,-0.7202850384168968,-1.05148892964733,-1.107562180587008,0.2007951707796499,-0.8136126004265173,1.609227883799897,-0.3190029536996102,-0.1867847913793204,-0.4749140414349201,0.8496842254994028,-0.5471997955198014,3.194132599032612,-1.237988105878335,-0.1651923302943856,-1.0500836732835854,0.4423783138372962,0.935752633386676,-0.62671901240485,0.3897497718018214,2.325201080767996,-0.5171914911701676,-2.164706553104675,0.3885034111713922,-0.9101008509498446,-0.5357946790998597,-0.4566334555889045,1.847364667902472,-0.4759957704837185,-0.575948804531972,1.6172721347127836,-0.1697439948528747,-0.0186924956451993,0.0865713431363601,-0.5478643087462692,Iris-versicolor
14,6.1,2.9,5.085611510791367,1.4,16.0,21.2,6.002635178397055,6.014241045989691,6.29639378560526,6.365924592450631,5.75998793886997,6.03302220048881,3.024735858177681,3.022882540374777,2.8849940923519184,2.9749982266275987,2.8309170664475665,2.915019249542015,5.023524507051234,5.034102104875855,5.028692632832937,5.025172446308207,5.022804169495634,5.0356848747775125,1.3925157195498297,1.436665602986616,1.445854105524813,1.374201022801514,1.376684509139694,1.3672985312880912,-1.017029001459053,0.8755038126112816,-0.6052645172843303,0.559190881882897,-1.2730822223167857,0.690448521146621,-2.355104736234652,0.8010009910343046,1.4314467901663448,-2.6506426082318324,0.3803125322977841,0.953845257204858,-0.5409443970834827,1.341597190013169,0.5161974955609065,0.637492111315113,-0.2823064074098718,1.5841814058608694,1.6128841392848867,0.1305166103112438,-0.9742725206429524,-0.1002802192897324,-0.5058395102702647,-0.4570814038856479,0.1021412661686149,-0.3189949168942215,-2.0621675832281974,-1.3427840423912214,1.1071041027211344,0.3411664493798713,0.8695261969354104,0.8159984054617133,-0.0360582285800082,-0.5027620254148301,1.6288429590084874,0.6937520832980152,1.946620140615619,1.7521824025280797,0.4313366166691832,-0.1365994592293924,Iris-versicolor
15,5.6,2.9,3.6,1.3,15.5,18.2,5.440045494885936,5.717941212692016,5.553340786588521,5.766592595052612,5.7047893859502254,5.877604475566125,2.925806989523823,2.9182252317030857,2.803177363693242,2.8884328169033733,2.888752565109482,2.836385398709463,3.6245887791705416,3.599207103525868,3.620255139800541,3.729221631218667,3.714834044446509,3.758897853319786,1.276465050518346,1.30407545440602,1.329037141036829,1.2631415912153987,1.271694956208114,1.3072515054402134,-1.85004802775626,-0.1808635941869903,1.5470260066940176,0.3902702206089028,0.0897126627474989,1.758744075448312,0.1333693798898224,0.8020101595632421,0.3430874445732651,1.385359076389857,0.9917380492156824,1.0305311789828426,0.8200947556613292,0.340312529875213,-0.2815062322828738,-0.3453956860905663,1.2097934835090658,-0.2464225765426099,1.475771123945066,-0.1295942458827223,-0.1652887287140123,1.6232572409949524,-1.005531550740206,0.7385651883540526,1.1071363081655912,0.9637345677280807,1.372083300111916,1.397015371958671,-0.4951457645800113,0.0911699868085988,0.2543458173663525,0.531818161915914,-1.4954122465496626,-0.1043290105299743,-0.0786045015444574,-0.7020130554056615,1.295892089088007,0.0234941179162567,0.9538306878514298,-0.953804398225742,Iris-versicolor
16,6.7,3.1,5.085611510791367,1.4,16.9,18.3,6.429765172682807,6.742606758071092,6.5998851515628845,7.023666209970573,6.65726336992813,6.31566816270637,3.084005963631381,3.153403691561958,3.284435037419031,3.0768515520305666,3.26164172793086,3.0059980105583497,5.023524507051234,5.034102104875855,5.028692632832937,5.025172446308207,5.022804169495634,5.0356848747775125,1.39401247401473,1.3840798439886783,1.423443933835525,1.4367102222553538,1.3694326516510604,1.3024594246148469,0.7357591557253609,-0.2031898410440823,-0.6925748549506222,-0.2557940475439846,1.3281299631377093,-0.4347052711007802,0.6769738427011387,0.1613863777480004,-0.4882151057564258,0.4431081216192725,0.4838533562395289,-1.334739103811317,-1.171158711750247,0.8774612694779675,0.5872303878298585,-0.2482786384240606,0.0447731443492794,0.2798970970848231,0.7125260737333791,-0.2875398987900996,-1.0301936733653372,-1.829964935432734,-0.4035624480378238,1.1822505271570312,-1.7881717273144615,-0.7341452659351544,1.6862483854956585,-1.1306610670206447,-1.229737304820349,0.6406847510030267,1.0555228754578334,0.9262533392884724,-1.5816721456315757,0.5150859020444701,0.4626178795170776,2.137372902280033,1.3832961132356272,-0.6916373122418408,0.0578319580129277,-1.1722283600951369,Iris-versicolor
17,5.6,3.0,,1.5,15.7,30.4,5.639948359269134,5.967088704208524,5.449826959246106,5.657172289369846,5.417976178876575,5.3714808761889055,2.978483154095353,3.150434685153708,3.009615341161842,3.1488447622900337,2.770310317733037,3.056907658637316,5.023524507051234,5.034102104875855,5.028692632832937,5.025172446308207,5.022804169495634,5.0356848747775125,1.4743520076622147,1.4352957435317817,1.503162710776076,1.4385794478377054,1.4807959255917391,1.604432543064917,-3.1549514893388784,-1.0184860642500977,-0.5587529066847119,-1.554317322956614,-1.5393389663950905,-1.499413273744407,0.7844767603530927,0.5348834678142133,1.3154602256513317,-0.9610969380081916,-0.5450537288806723,1.0488744817158913,-0.9584753277199696,-1.3259078367692188,0.3424947532492369,-0.1799044192533694,-0.4542619466251762,0.5543450640735621,1.2242133706386604,-0.838097028272206,-0.918210091282246,-0.6504698595013678,-0.4940524439036409,-0.2766052757705758,0.2711323128141385,-0.0354201830293488,0.5442438672525781,-1.9479836841911773,1.6727827561312718,0.4889471242462018,1.6014936579849328,-0.0076253347131562,-0.8803766758214004,0.3496581488283753,-1.49257334586198,0.6491490848529332,0.5249007608270004,0.4435422181212887,1.1640212276209654,0.8903196246920005,Iris-versicolor
18,,2.7,4.1,1.0,,52.5,6.316421934120221,6.323365452547013,6.320980451891499,6.332139265692754,6.319995961681744,6.324463539348475,2.879370445400774,2.80420879883395,2.72284994355586,2.649471995265616,2.7243652453839053,2.58897282174459,3.983017668732097,4.018058567469833,4.103943246483671,4.013053191894072,4.128977756632857,4.126670251761544,1.0072012516511275,1.041764206466996,1.0414870320399512,1.0024955261523572,1.045544158238195,0.9478942489891784,-0.8003670065489387,-0.1228883681930915,-1.4786494096670304,-0.2984368218791944,0.3391412607878651,-1.6378269812674848,0.4281487182334196,0.5827915551391398,1.1068181135109656,-1.1912745037205703,-0.5968821065549202,0.5633107557417877,-0.7194792199023909,-1.5738850889669764,-1.1097977908779375,1.817451269948368,0.9366522323213866,-1.204110176698323,0.5174917485639646,0.4357704367151528,1.3923095557238014,-0.2313668167629805,0.6755617474399893,-0.4330076505782028,-0.1310422350878462,-0.4962839953135186,-1.2373974095059674,-0.7791503626146782,-0.5254728643209874,-1.2299932539432883,0.8719414565041896,-0.3461091803933008,1.5934169907916311,0.3879457275106303,-0.0318674143555331,0.1437732986187988,1.1246849078127044,-2.075086461382753,-1.265588147659359,0.4168493830246185,Iris-versicolor
19,6.2,2.2,,1.5,16.2,43.2,6.280808536053562,6.290134421750183,6.26659914324759,6.149585133175182,6.642626061852967,5.750994847975722,2.30594616635742,2.1256116350429872,2.17086239817219,2.258648665633244,2.12318825707369,2.1464908445958333,5.023524507051234,5.034102104875855,5.028692632832937,5.025172446308207,5.022804169495634,5.0356848747775125,1.4812958049301448,1.5182515163103054,1.5081257406132724,1.4915154423187442,1.5040706171945428,1.4448772210403358,0.8980444254748396,-1.2326525564111614,0.3835106742390661,-0.3013163765489362,0.6299747057481457,0.1233635056509626,-0.6431348368687427,-1.3078262639340257,1.0159030229476576,-0.3865711908005644,1.7759075263626376,-1.0252235910343814,-0.6497091331977783,0.3403582752984354,1.1469993590105425,0.2399942376299115,0.3635995621264364,1.8155918891808875,0.0779242020043115,-1.056022316119074,1.2020738148801808,-0.6163053066850035,-0.2031615588739017,-0.9376155493128692,2.4604477192407743,-0.7338244014282009,-1.017073052001022,-0.1895418044423875,0.0763370265169263,-0.93018916024092,0.601152246881341,-1.5889314242301036,-0.5182711681280084,0.9576496854487306,-1.2467637128688558,0.4309812236731296,0.8043650335741709,-1.0804227174365622,0.6330153682875244,0.8408263450975663,Iris-versicolor
20,5.6,2.5,3.9,1.1,15.6,29.1,5.6029935766616825,5.989953313282229,5.833635589609676,5.289431811502537,5.902071196737925,5.786838589775993,2.546776361911058,2.461613080901445,2.5850422763995766,2.3972416425377343,2.4674852537977663,2.5003396075445203,3.865895640861114,3.874325253286575,4.018293271239776,3.755844516925759,3.919860688666083,3.67831196796922,1.0878912725880292,1.1185557162534845,1.07044650739506,1.0629644696644724,1.039673331720109,1.1295373925193968,-0.5069701965982814,1.0307293846128456,-0.9107140078743212,-0.3528163000083864,2.128059879589688,-0.6846666923381395,0.1075254846644074,1.2944902333393558,0.0680349327892865,1.305322680214621,0.3107212279693677,-0.798289897992643,0.5313930157505118,-0.310707199268065,-0.7326586240301138,-1.2165171771898031,1.114022620932546,0.4673686817147868,-1.2844241636473674,-0.2236414932120542,-0.8775360428881238,-0.234707968421865,0.7155461090040898,-0.0463178150123606,0.2021206518375826,0.9414475161347494,-0.6023877775417203,1.0837453264183186,-1.0110327391425318,0.2179538000468157,-0.2886566764446716,-0.1728114761857785,-0.7360127442684316,-0.7803086185918888,-2.234912877994848,1.54195497244427,2.1358994684050185,-0.1659969341366895,0.115981095460046,-1.6367678959730918,Iris-versicolor
